time,open,high,low,close
2020-04-14,17821.881,17831.01,17507.07,17558.43
2020-04-15,17454.939,17543.27,16719.07,16719.07
2020-04-16,17003.449,17160.91,16729.631,16768.141
2020-04-17,17152.83,17307.65,16963.93,17055.471
2020-04-20,17144.35,17155.391,16785.73,17064.141
2020-04-21,16811.869,16934.52,16450.85,16450.85
2020-04-22,16615,16770.439,16555.34,16765.279
2020-04-23,16925.359,17145.439,16778.15,17011.109
2020-04-24,16640.17,17155.109,16640.17,16858.891
2020-04-27,17313.48,17380.211,17163.85,17380.211
2020-04-28,17428,17940.84,17413,17677.15
2020-04-29,17615.961,18075.65,17608.52,18067.289
2020-04-30,18209.119,18302.85,17654.66,17690.49
2020-05-04,17156.75,17344.68,17035.609,17035.609
2020-05-05,17288.82,17389.779,17082.279,17387.381
2020-05-06,17368.27,17500.039,17145.539,17159.311
2020-05-07,17255.869,17362.609,17093.811,17245.039
2020-05-08,17416.289,17461.619,17254.41,17439.301
2020-05-11,17602.381,17678.471,17307.109,17381.359
2020-05-12,17394.25,17601.869,17394.25,17559.32
2020-05-13,17353.51,17426.98,17183.439,17183.439
2020-05-14,17065.77,17177.43,16551.279,16867.76
2020-05-15,17054.58,17124.4,16792.279,16852.35
2020-05-18,16998.15,17446.381,16953.43,17401.449
2020-05-19,17578.93,17612.891,16929.09,17034.539
2020-05-20,16989.949,17248.061,16674.311,17213.109
2020-05-21,16986.6,17283.74,16950.471,17087.061
2020-05-22,16905.27,17385.789,16820.051,17316.289
2020-05-25,17450.93,17595.9,17304.439,17595.9
2020-05-26,17796.199,17893.949,17696.99,17860.461
2020-05-27,17861.109,18227.99,17736.859,17910.25
2020-05-28,18081.301,18414.02,18045.83,18351.16
2020-05-29,18192.98,18390.609,18149.311,18197.561
2020-06-01,18437.4,18531.289,18236.52,18523.711
2020-06-02,18676.211,19052.57,18568.779,18971.09
2020-06-03,19204.211,19641.811,19171.43,19641.811
2020-06-04,19519.67,19848.619,19391.33,19634.029
2020-06-05,19904.32,20198.07,19868.869,20187.51
2020-06-08,20133.08,20399.381,20050.131,20231.381
2020-06-09,20242.58,20274.189,19678.08,19930.199
2020-06-10,20096.49,20180.85,19694.061,19758.01
2020-06-11,19222.039,19352.52,18806.859,18806.859
2020-06-12,18573.289,19168.699,18553.471,18888.16
2020-06-15,18303.311,19065.08,18302.939,18969.289
2020-06-16,19383.34,19874.471,19296.5,19625.631
2020-06-17,19670.109,19876.119,19487.391,19585.891
2020-06-18,19561.529,19815.26,19332.039,19485.76
2020-06-19,19600.92,19740.52,19572.391,19618.93
2020-06-22,19402.09,19684.77,19310.5,19478.73
2020-06-23,19625.82,19884.73,19551.199,19841.58
2020-06-24,19777.689,19906.6,19162.98,19162.98
2020-06-25,19101.471,19319.34,18878.381,19234.75
2020-06-26,19442.26,19549.189,19124.359,19124.359
2020-06-29,19159.051,19541.33,19112.59,19447.02
2020-06-30,19517.461,19540.461,19223.471,19375.52
2020-07-01,19452.48,19454.85,19013.369,19330.881
2020-07-02,19530.65,19975.391,19482.32,19886.881
2020-07-03,19941.4,19969.109,19631.641,19726.65
2020-07-06,20120.83,20222.711,19928.439,20031.859
2020-07-07,19938.221,20065.539,19845.039,20012.68
2020-07-08,19913.51,20101.18,19847.52,19899.529
2020-07-09,19993.359,20007.82,19502.461,19505.949
2020-07-10,19394.75,19770.35,19394.75,19767.6
2020-07-13,20062.561,20067.039,19734.939,20003.25
2020-07-14,19798.811,19899.811,19677.301,19879.75
2020-07-15,20045.689,20361.49,19982.039,20281.381
2020-07-16,20207.49,20388.711,20178.801,20356.09
2020-07-17,20414.23,20427.039,20264.33,20419.391
2020-07-20,20326.67,20679.1,20217.49,20621.48
2020-07-21,20898.52,21133.43,20703.08,20723.42
2020-07-22,20689.189,20797.061,20508.51,20598.779
2020-07-23,20664.33,20689.4,20362.93,20454.461
2020-07-24,20154.76,20240.52,19960.189,20075.27
2020-07-27,20034.4,20162.779,19913.619,20019.961
2020-07-28,20021.68,20119.58,19698.17,19902.631
2020-07-29,19895.43,19973.32,19719.02,19880.57
2020-07-30,19926.1,19975.859,19116.07,19228.471
2020-07-31,19341.529,19532.109,19085.76,19091.93
2020-08-03,19136.52,19402.211,18948.811,19379.789
2020-08-04,19531.561,19657.6,19377.42,19613.949
2020-08-05,19766.17,19896.27,19641.76,19740.199
2020-08-06,19701.73,19834.211,19352.6,19475.15
2020-08-07,19428.539,19564.35,19251.02,19516.43
2020-08-10,19569.971,19668.039,19454.471,19651.57
2020-08-11,19850.25,20293.75,19850.25,20209.109
2020-08-12,20172.42,20463.34,20150.65,20437.359
2020-08-13,20383.461,20471.631,20257.311,20257.311
2020-08-14,20159.07,20185.109,19821.07,20028.109
2020-08-17,20100.73,20123.279,19852.561,19950.32
2020-08-18,19845.199,20159.23,19722.58,19845.609
2020-08-19,19832.561,20055.4,19734.23,20055.4
2020-08-20,19826.91,19921,19718.9,19766.961
2020-08-21,19846.301,19868.1,19480.35,19695.43
2020-08-24,19908.35,20129.539,19887.33,20113.359
2020-08-25,20256.09,20367.67,20030.051,20030.051
2020-08-26,19971.029,20137.289,19928.449,20137.289
2020-08-27,20130.92,20133.301,19847.381,19847.381
2020-08-28,19952.98,19991.561,19686.9,19841.01
2020-08-31,19971.939,20081.25,19616.32,19633.689
2020-09-01,19776.359,19870.67,19434.74,19595.02
2020-09-02,19713.311,20036.439,19672.43,19858.211
2020-09-03,20009.24,20140.84,19462.039,19551.48
2020-09-04,19466.42,19780.961,19254.92,19391.25
2020-09-07,19530.02,19756.891,19480.109,19738.01
2020-09-08,19807.529,19816.77,19201.99,19380.18
2020-09-09,19365.27,19792.23,19364.23,19771.32
2020-09-10,19786.43,19971.131,19691.76,19820.221
2020-09-11,19789.551,19875.859,19697.869,19820.75
2020-09-14,19942.65,19967.57,19725.23,19793.801
2020-09-15,19830.6,20043,19718.27,19956.949
2020-09-16,19982.35,20033.1,19803.26,19963.99
2020-09-17,19645.949,19810.539,19630.01,19739.73
2020-09-18,19684.721,19789.85,19510.27,19524.939
2020-09-21,19408.311,19439.711,18778.279,18793.35
2020-09-22,18945.141,19081.42,18802.93,18895.59
2020-09-23,19080.18,19231.99,18929.891,18929.891
2020-09-24,18652.539,19101.93,18620.949,18906.83
2020-09-25,18935.85,18938.301,18545.92,18698.359
2020-09-28,18952.961,19173.311,18902.6,19160.1
2020-09-29,19131.789,19222.131,18996.27,19061.18
2020-09-30,18885.65,19146.109,18873.359,19015.27
2020-10-01,19176.561,19270.92,18969.949,19061.5
2020-10-02,18834.119,19072.25,18815.391,19064.311
2020-10-05,19207.93,19270.131,19090.779,19265.51
2020-10-06,19332.52,19520.07,19194.99,19429.811
2020-10-07,19409.961,19473.35,19356.109,19435.08
2020-10-08,19536.199,19631.24,19461.961,19582.43
2020-10-09,19591.789,19683.02,19475.689,19595.381
2020-10-12,19642.881,19764.74,19558.99,19718.77
2020-10-13,19722.24,19730.439,19488.561,19558.689
2020-10-14,19576.119,19738.33,19515.609,19607.73
2020-10-15,19380.41,19384.801,18957.301,19065.439
2020-10-16,19203.279,19454.471,19036.859,19389.68
2020-10-19,19475.83,19585.039,19309.82,19374.211
2020-10-20,19322.801,19568.16,19245.359,19482.131
2020-10-21,19526.439,19527.961,19083.32,19085.949
2020-10-22,19085.949,19170.73,18855.9,19076.949
2020-10-23,19081.98,19364.74,19073.99,19285.41
2020-10-26,18942.199,19202.51,18919.27,18945.141
2020-10-27,19010.84,19010.84,18647.42,18654.949
2020-10-28,18296.58,18346.74,17843.039,17897.789
2020-10-29,17964.67,18082.381,17636.381,17872.279
2020-10-30,17682.77,17969.869,17669.801,17943.109
2020-11-02,17967.699,18400.25,17806.439,18400.029
2020-11-03,18535.939,18986.24,18508.16,18986.24
2020-11-04,18673.199,19394.939,18576.91,19358.279
2020-11-05,19490.109,19788.119,19479.859,19731.381
2020-11-06,19685.689,19822.391,19482.23,19681.68
2020-11-09,20011.16,20931.67,19960.641,20750.18
2020-11-10,20788.061,20929.49,20584.48,20851.58
2020-11-11,20957.811,21049.779,20815.67,20993.02
2020-11-12,20826.311,20959.57,20710.26,20817.73
2020-11-16,21144.82,21435.141,21007.811,21317.01
2020-11-17,21306.6,21494.801,21248.381,21435.109
2020-11-18,21420.73,21658.84,21365.92,21622.66
2020-11-19,21485.631,21680.33,21426.061,21536.24
2020-11-20,21522.35,21770.67,21495.67,21706.961
2020-11-23,21870.99,21996.391,21701.789,21701.789
2020-11-24,21985.33,22149.551,21953.33,22145.061
2020-11-25,22280.551,22344.07,22054.4,22303.58
2020-11-26,22385.25,22387.26,22201.439,22201.439
2020-11-27,22172.91,22386.48,22167.35,22352.461
2020-11-30,22210.34,22353.359,22060.98,22060.98
2020-12-01,22193.1,22226.82,22010.471,22099.92
2020-12-02,22019.93,22042.76,21783.99,21972.199
2020-12-03,22019.4,22033.789,21901.551,22007.4
2020-12-04,22029.9,22197.25,22027.1,22178.801
2020-12-07,22129.6,22156.23,21964.24,22107.18
2020-12-08,22064.029,22105.961,21903.949,22053.42
2020-12-09,22215.289,22274.26,21957.17,21969.59
2020-12-10,22032.17,22088.77,21745.609,21915.51
2020-12-11,21857.289,21904.289,21572.211,21702.16
2020-12-14,21862.9,21997.33,21759.73,21759.73
2020-12-15,21718.18,21963.801,21676.08,21935.051
2020-12-16,21995.43,22176.221,21887.91,21986.52
2020-12-17,22078.67,22142.199,22009.49,22012.07
2020-12-18,21918.51,22144.619,21910.93,21976.119
2020-12-21,21469.631,21633.5,21087.1,21410.51
2020-12-22,21491.24,21851.119,21489.289,21844.33
2020-12-23,21969.939,22155.939,21920.58,22130.18
2020-12-28,22308.381,22354.359,22251.711,22288.52
2020-12-29,22389.381,22395.109,22203.131,22259.35
2020-12-30,22302.811,22345.34,22232.9,22232.9
2021-01-04,22398.061,22493.24,22228.449,22315.869
2021-01-05,22223.439,22354.82,22105.949,22200.6
2021-01-06,22364.33,22792.93,22218.08,22734.32
2021-01-07,22823.641,22852.34,22622.1,22746.08
2021-01-08,22946.061,23003.561,22700.801,22793.939
2021-01-11,22703.551,22804.43,22502.18,22722.01
2021-01-12,22787.34,22820.619,22557.73,22646.07
2021-01-13,22611.221,22811.949,22574.1,22743.65
2021-01-14,22742.699,22879.5,22637.721,22637.721
2021-01-15,22632.869,22747.869,22242.77,22381.35
2021-01-18,22257.689,22515.99,22239.211,22498.891
2021-01-19,22635.961,22650.32,22427.93,22441.721
2021-01-20,22569.5,22664.76,22502.84,22650.779
2021-01-21,22789.57,22835.891,22424.779,22428.93
2021-01-22,22253.07,22259.279,21925.76,22088.359
2021-01-25,22237.141,22250.33,21666.711,21735.949
2021-01-26,21710.34,22044.391,21655.18,21987
2021-01-27,21922.66,21985.33,21420.891,21662.73
2021-01-28,21470.49,21941.141,21311.51,21916.5
2021-01-29,21569.939,21786.49,21520.721,21572.529
2021-02-01,21737.029,21883.289,21618.5,21825.51
2021-02-02,21956.869,22151.689,21956.35,22066.869
2021-02-03,22444.17,22737.5,22378.07,22527.9
2021-02-04,22561.5,22982.109,22481.061,22900.551
2021-02-05,22988.369,23276.221,22937.039,23083.42
2021-02-08,23280.561,23512.99,23231.471,23425.92
2021-02-09,23482.301,23482.301,23258.529,23300.49
2021-02-10,23413.16,23414.119,23133.609,23264.68
2021-02-11,23287.881,23369.381,23254.609,23307.24
2021-02-12,23290.609,23410.6,23059.051,23410.6
2021-02-15,23628.939,23652.449,23561.801,23604.311
2021-02-16,23631.07,23641.42,23422.76,23440.811
2021-02-17,23384.42,23452.93,23122.449,23178.561
2021-02-18,23196.18,23278.34,22881.529,22921.83
2021-02-19,22935.061,23186.59,22851.6,23136.311
2021-02-22,22999.641,23044.891,22841.711,23009.18
2021-02-23,23101.561,23174.301,22635.061,22939.381
2021-02-24,22903.75,23133.141,22869.65,23098.15
2021-02-25,23264.6,23292.369,23054.57,23063.551
2021-02-26,22723.57,23027.08,22677.82,22848.58
2021-03-01,23123.23,23272.301,23077.93,23264.859
2021-03-02,23177.43,23326.051,23083.551,23083.551
2021-03-03,23218.27,23352.98,22824.029,23046.77
2021-03-04,22955.18,23188.25,22795.551,23093.1
2021-03-05,22955.061,23289.641,22873.6,22965.631
2021-03-08,23174.4,23730.18,23068.16,23681.57
2021-03-09,23691.49,23869.57,23631.59,23816.5
2021-03-10,23794.369,23958.051,23735.641,23925.961
2021-03-11,24023.57,24221.779,24023.57,24121.369
2021-03-12,24097.779,24179.85,24019.99,24113.221
2021-03-15,24216.73,24425.23,24054.43,24139.449
2021-03-16,24255.699,24318.699,24182.789,24261.119
2021-03-17,24276.99,24350.33,24197.869,24281.051
2021-03-18,24433.711,24459.141,24258.891,24360.49
2021-03-19,24013.891,24369.67,23967.381,24199.42
2021-03-22,24074.961,24286.18,24028.92,24262.84
2021-03-23,24212.5,24217.92,24023.9,24113.859
2021-03-24,23970.141,24217.221,23934.199,24208.66
2021-03-25,24149.42,24264.859,23993.471,24218.551
2021-03-26,24389.689,24426.859,24265.881,24393.26
2021-03-29,24426.359,24485.5,24327.66,24421.4
2021-03-30,24536.529,24708.369,24469.24,24636.391
2021-03-31,24677.07,24777.971,24636.539,24648.561
2021-04-01,24730.949,24754.51,24655.82,24710
2021-04-06,24926.24,24939,24745.859,24761.119
2021-04-07,24762.08,24834.93,24602.49,24740.73
2021-04-08,24855.189,24876.109,24532.141,24576.51
2021-04-09,24613.801,24677.551,24429.41,24429.41
2021-04-12,24403.961,24577.73,24340.619,24457.18
2021-04-13,24486.23,24639.199,24461.641,24600.35
2021-04-14,24630.75,24631.311,24435.35,24574.74
2021-04-15,24600.93,24641.02,24469.76,24528.689
2021-04-16,24554.5,24767.02,24526.199,24744.381
2021-04-19,24733.48,24804.83,24656.85,24691.461
2021-04-20,24697.77,24732.35,24048.391,24088.65
2021-04-21,24193.619,24267.98,23916.971,24161.381
2021-04-22,24252.189,24413.98,24176.01,24398.41
2021-04-23,24277.789,24395.82,24226.971,24386.09
2021-04-26,24425.99,24547.381,24321.5,24513.84
2021-04-27,24514.59,24537.061,24345.84,24473.061
2021-04-28,24525.85,24554.58,24358.881,24459.57
2021-04-29,24547.59,24551.9,24151.48,24278.199
2021-04-30,24325.641,24395.881,24086.41,24141.16
2021-05-03,24196.26,24465.76,24146.67,24419.971
2021-05-04,24463.92,24515.99,23943.83,23977.529
2021-05-05,24158.539,24473.23,24105.91,24463.891
2021-05-06,24552.061,24676.529,24371.039,24495.07
2021-05-07,24630.141,24640.961,24420.26,24612.039
2021-05-10,24724.02,24812.5,24651.381,24802.9
2021-05-11,24613.92,24618.811,24261.77,24396.01
2021-05-12,24439.961,24535.381,24253.641,24452.93
2021-05-13,24235.33,24564.33,23898.051,24486.01
2021-05-14,24624.461,24766.09,24430.301,24766.09
2021-05-17,24846.391,24928.58,24713.141,24862.68
2021-05-18,25053.83,25113.85,24817.65,24880.449
2021-05-19,24622.58,24772.061,24260.221,24486.689
2021-05-20,24607.859,24702.109,24396.74,24702.109
2021-05-21,24769.73,24975,24716.529,24975
2021-05-24,24851.41,24968.721,24792.24,24891.24
2021-05-25,24950.35,25009.43,24881.48,24892.9
2021-05-26,24958.25,24996.16,24682.141,24778.039
2021-05-27,24712.65,25102.891,24708.15,25056.189
2021-05-28,25095.561,25186.17,25043.08,25169.391
2021-05-31,25170.57,25278.91,25148.85,25170.551
2021-06-01,25272.66,25553.391,25268.18,25321.82
2021-06-02,25281.16,25407.83,25255.949,25379.689
2021-06-03,25358.68,25478.721,25201.141,25452.33
2021-06-04,25448.84,25570.461,25442.01,25570.461
2021-06-07,25555.99,25829.43,25515.471,25824.711
2021-06-08,25843.25,25926.66,25704.57,25809.16
2021-06-09,25845.439,25880.369,25692.369,25741.75
2021-06-10,25755.57,25769.32,25517.199,25638.189
2021-06-11,25655.789,25739.52,25607.789,25717.42
2021-06-14,25789.01,25863.15,25687.529,25757.83
2021-06-15,25828.07,25839.82,25645.301,25736.75
2021-06-16,25806.75,25826.721,25699.24,25767.539
2021-06-17,25686.529,25794.42,25670.66,25713.6
2021-06-18,25670.08,25747.02,25217.131,25218.16
2021-06-21,24903.25,25397.721,24903.25,25397.721
2021-06-22,25428.301,25428.779,25208.369,25315.57
2021-06-23,25354.49,25409.65,25077.141,25077.141
2021-06-24,25149.721,25428.801,25119.76,25422.221
2021-06-25,25457,25517.4,25422.439,25510.5
2021-06-28,25504.41,25572.48,25227.1,25227.1
2021-06-29,25247.33,25467.869,25247.33,25357.359
2021-06-30,25350.92,25400.689,24954.109,25102.039
2021-07-01,25256.77,25407.51,25039.91,25286.061
2021-07-02,25342.25,25389.07,25230.949,25282.41
2021-07-05,25270.551,25512.59,25162.699,25441.34
2021-07-06,25445.67,25451.92,25163.35,25227.92
2021-07-07,25314.18,25435.801,25165.949,25284.99
2021-07-08,25135.18,25145.92,24463.609,24641.471
2021-07-09,24753.9,25079.869,24750.75,25051.82
2021-07-12,25118.5,25302.09,24968.971,25283.199
2021-07-13,25321.689,25327.141,25082.08,25156.65
2021-07-14,25109.971,25319.74,25098.311,25194.33
2021-07-15,25085.26,25102.73,24832.5,24875.5
2021-07-16,24918.381,24998.811,24686.109,24792.779
2021-07-19,24512.84,24531.42,23834.551,23965.92
2021-07-20,24107.859,24234.07,23817.66,24107.33
2021-07-21,24248.27,24682.25,24231.301,24675.609
2021-07-22,24798.01,24986.619,24734.539,24805.211
2021-07-23,24935.52,25159.59,24912.43,25124.91
2021-07-26,24994.461,25296.4,24972.16,25296.4
2021-07-27,25224.641,25260.939,25004.42,25086.551
2021-07-28,25099.99,25295.859,25060.24,25261.67
2021-07-29,25362.77,25540.91,25313.23,25516.461
2021-07-30,25427.801,25504.391,25348.311,25363.02
2021-08-02,25535.52,25679.869,25351.6,25351.6
2021-08-03,25415.34,25476.699,25275.77,25356.15
2021-08-04,25478.16,25551.67,25350.039,25490.221
2021-08-05,25496.189,25671.65,25492,25665.551
2021-08-06,25678.971,26035.051,25652.221,26000.279
2021-08-09,26012.24,26156.609,26010.08,26139.43
2021-08-10,26155.18,26288.641,26142.24,26201.211
2021-08-11,26268.82,26480.199,26219.32,26457.061
2021-08-12,26483.43,26574.91,26438.561,26557.84
2021-08-13,26569.5,26687.971,26539.07,26652.561
2021-08-16,26487.91,26607.99,26391.789,26448.76
2021-08-17,26330.5,26330.5,26161.25,26224.789
2021-08-18,26224.68,26376.439,26157.859,26357.211
2021-08-19,26037.93,26050.289,25715.641,25928.779
2021-08-20,25906.311,25936.619,25706.551,25918.27
2021-08-23,26120.961,26179.85,25935.699,26046.029
2021-08-24,26151.08,26152.35,25896.18,26027.91
2021-08-25,26030.869,26061.619,25966.369,26060.27
2021-08-26,25963.221,26049.061,25834.75,25861.52
2021-08-27,25857.84,26012.859,25813.82,26006.631
2021-08-30,26061.99,26074.34,25943.961,26024.27
2021-08-31,26050.92,26205.01,25895.25,26009.289
2021-09-01,26186,26397.76,26094.949,26181.66
2021-09-02,26171.949,26263.32,26151.42,26233.381
2021-09-03,26221.16,26261.119,25970.689,26064.779
2021-09-06,26129.18,26298.33,26121.311,26263.43
2021-09-07,26245.311,26268.539,26038.109,26073.73
2021-09-08,25948.67,26064.1,25717.07,25876.891
2021-09-09,25715.561,26002.18,25642.631,25909.83
2021-09-10,25961.52,25990.891,25642.689,25686.471
2021-09-13,25794.08,26011.189,25793.27,25925.73
2021-09-14,25943.961,26130.211,25916.381,26027.07
2021-09-15,26050.59,26060.211,25688.18,25762.1
2021-09-16,25916.92,26104.66,25913.57,25963.93
2021-09-17,26118.949,26161.74,25709.561,25709.561
2021-09-20,25355.02,25396.311,24941.189,25048.26
2021-09-21,25210.029,25436.48,25169.26,25353.359
2021-09-22,25529.1,25717.461,25431.551,25717.461
2021-09-23,25894.881,26087.58,25853.789,26081.131
2021-09-24,26021.971,26081.891,25920.83,25968.84
2021-09-27,26159.279,26186.59,26010.211,26132.24
2021-09-28,26156.369,26223.41,25573.25,25573.25
2021-09-29,25727.279,25826.17,25577.49,25736.85
2021-09-30,25901.41,25938.141,25557.91,25683.811
2021-10-01,25305.641,25739.65,25276.17,25615.311
2021-10-04,25540.6,25721.971,25411.279,25460.801
2021-10-05,25531.27,25956.02,25520.17,25956.02
2021-10-06,25782.279,25783.561,25330.09,25605.73
2021-10-07,25934.35,26047.539,25761.221,25992.289
2021-10-08,26023,26095.289,25936.85,26051.01
2021-10-11,25996.529,26051.539,25804.76,25930.461
2021-10-12,25636.15,25990.02,25596.811,25990.02
2021-10-13,25928.34,26046.02,25858.49,25958.689
2021-10-14,26122.76,26317.391,26078.66,26277.57
2021-10-15,26437.9,26550.49,26349.17,26489.18
2021-10-18,26332,26385.9,26156.42,26268.619
2021-10-19,26299.619,26387.34,26256.221,26332.99
2021-10-20,26274.051,26608.609,26256.18,26581.77
2021-10-21,26449.59,26630.76,26385.51,26525.15
2021-10-22,26582.109,26682.25,26551.211,26571.73
2021-10-25,26596,26822.939,26572.891,26815.789
2021-10-26,26877.09,27049.32,26834.51,26970.949
2021-10-27,26877.539,26943.84,26758.75,26806.189
2021-10-28,26821.391,26938.41,26761.74,26890.35
2021-10-29,26753.449,26895.609,26628.59,26875.961
2021-11-01,27020.301,27303.01,27004.51,27206
2021-11-02,27172.869,27237.51,27097.279,27189.631
2021-11-03,27168.199,27377.869,27140.65,27377.869
2021-11-04,27517.711,27550.289,27404.891,27522.051
2021-11-05,27525.92,27866.869,27520.631,27795.93
2021-11-08,27809.41,27832.539,27711.09,27711.09
2021-11-09,27661.66,27718.561,27441.27,27441.27
2021-11-10,27527.34,27601.26,27418.26,27561
2021-11-11,27535.33,27653.98,27480.65,27633.199
2021-11-12,27639.311,27736.529,27578.9,27732.391
2021-11-15,27700.98,27877.891,27680.141,27868.131
2021-11-16,27932.039,27968.91,27801.061,27804.93
2021-11-17,27840.26,27884.211,27779.82,27824.939
2021-11-18,27815.58,27873.869,27595.189,27661.82
2021-11-19,27754.6,27817.18,27163.99,27337.461
2021-11-22,27272.869,27440.141,27199.08,27382.869
2021-11-23,27157.619,27252.15,26912.449,26939.4
2021-11-24,27013.4,27147.619,26797.449,27109.301
2021-11-25,27215.711,27301.51,27041.619,27098.83
2021-11-26,26303.18,26442.801,25852.99,25852.99
2021-11-29,26226.881,26329.939,25967.369,26041.551
2021-11-30,25658.75,26084.74,25517.711,25814.34
2021-12-01,26039.43,26426.061,25986.939,26371.92
2021-12-02,26100.439,26235.75,25882.949,26005.4
2021-12-03,26233.109,26283.98,25825.85,25938.52
2021-12-06,26152.73,26525.84,26035.811,26498.07
2021-12-07,26725.311,27170.891,26715.35,27137.98
2021-12-08,27041.15,27155.939,26751.93,26751.93
2021-12-09,26786.82,26896.439,26689.561,26817.381
2021-12-10,26664.641,26905.68,26660.17,26721.98
2021-12-13,26795.33,26946.551,26512.73,26551.02
2021-12-14,26653.9,26747.48,26521.16,26556.67
2021-12-15,26660.82,26782.641,26613.27,26666.08
2021-12-16,27040.66,27040.66,26706.76,26782.439
2021-12-17,26588.67,26680.939,26351.99,26611.41
2021-12-20,26004.91,26245.99,25783.029,26177.76
2021-12-21,26431.1,26653.301,26298.91,26653.301
2021-12-22,26667.18,26827.93,26541.23,26827.93
2021-12-23,26886.18,27022.82,26814.48,27016.221
2021-12-27,26942.4,27251.91,26925.02,27231.199
2021-12-28,27274.91,27496.551,27274.35,27444.93
2021-12-29,27460.68,27467.26,27259.84,27344.25
2021-12-30,27354.289,27415.25,27307.561,27346.83
2022-01-03,27408.891,27779.279,27408.6,27730.32
2022-01-04,27897.211,28083.891,27752.77,27954.84
2022-01-05,28002.43,28212.68,27951.109,28162.67
2022-01-06,27738.35,27942.061,27600.779,27655.689
2022-01-07,27776.07,27853.35,27448.689,27618.471
2022-01-10,27778.949,27803.141,27273.141,27353.711
2022-01-11,27550.65,27642.381,27445.84,27535.48
2022-01-12,27693.061,27727,27507.67,27714.26
2022-01-13,27676.471,27900,27661.98,27844.449
2022-01-14,27597.811,27737.449,27421.76,27543.961
2022-01-17,27678.41,27705.1,27574.301,27688.561
2022-01-18,27579.051,27584.789,27304.6,27483.279
2022-01-19,27326.721,27563.029,27221.24,27370.85
2022-01-20,27428.859,27570,27315.721,27570
2022-01-21,27171.82,27315.689,26807.051,27061.4
2022-01-24,26879.939,26989.609,25801.949,25972.9
2022-01-25,26185.99,26273.641,25784.68,26028.891
2022-01-26,26224.73,26656.57,26198.859,26619.25
2022-01-27,26294.43,27040.35,26257.67,26882.471
2022-01-28,26841.65,26866,26293.32,26565.41
2022-01-31,27055.16,27060.439,26647.811,26814.051
2022-02-01,27023.82,27224.891,26998.789,27224.891
2022-02-02,27341.98,27549.619,27318.119,27388.73
2022-02-03,27371.789,27380.119,27062.09,27088.961
2022-02-04,27261.039,27266.98,26514.381,26603.59
2022-02-07,26719.971,26748.75,26144.301,26328.93
2022-02-08,26335.301,26658.92,26202.34,26411.73
2022-02-09,26642.07,27128.99,26641.119,27128.99
2022-02-10,27215.84,27353.609,26966.301,27190.199
2022-02-11,26850.1,27047.381,26740.91,26966.1
2022-02-14,26334.1,26506.93,25893.779,26415.41
2022-02-15,26339.221,26973.609,26303.449,26967.98
2022-02-16,27065.711,27160.59,26779.061,26969.32
2022-02-17,26944.029,27025.109,26562.381,26669.27
2022-02-18,26761.68,26832.1,26420.471,26506.789
2022-02-21,26678.061,26702.9,25848.051,26050.029
2022-02-22,25329.73,26221.98,25329.211,26043.961
2022-02-23,26172.85,26383.631,25917.301,25955.08
2022-02-24,25486.34,25544.85,24507.08,24879.881
2022-02-25,25136.59,25803.029,24796.631,25773.029
2022-02-28,25207.801,25479.381,24953.211,25415.891
2022-03-01,25399.77,25630.01,24363.561,24363.561
2022-03-02,24270.16,24708.789,23967.109,24534.33
2022-03-03,24597.08,24742.961,23907.59,23958.83
2022-03-04,23718.41,23745.869,22464.859,22464.859
2022-03-07,21913.41,22761.43,21060.07,22160.279
2022-03-08,21888.561,22987.83,21886.699,22338.131
2022-03-09,22855.93,23889.49,22762.98,23889.49
2022-03-10,23925.68,23978.59,22829.51,22886.689
2022-03-11,23035.5,23706.561,22778.289,23041.199
2022-03-14,23325.391,23617.721,23240.881,23426.699
2022-03-15,23225.82,23595.189,22928.77,23499.859
2022-03-16,24035.859,24452.9,23975.289,24284.85
2022-03-17,24380.25,24460.369,23846.35,24123.58
2022-03-18,24204.77,24261.68,23827.42,24222.16
2022-03-21,24164.57,24495.5,24162.561,24294.711
2022-03-22,24402.449,24594.58,24367.52,24533.84
2022-03-23,24641.279,24643.789,24224.891,24298.66
2022-03-24,24357.211,24552.279,24275.68,24401.48
2022-03-25,24438.699,24673.51,24336.859,24558.74
2022-03-28,24593.891,25093.16,24579.721,24712.6
2022-03-29,25026.439,25505.68,24915.66,25307.98
2022-03-30,25221.07,25358.039,25064.84,25300.25
2022-03-31,25336.16,25367.4,25021.26,25021.26
2022-04-01,25054.58,25296.51,24949.75,25163.301
2022-04-04,25202.131,25240.07,24906.17,25175.859
2022-04-05,25164.811,25280.449,24853.23,24960.381
2022-04-06,24916.23,25015.92,24191.301,24447.359
2022-04-07,24525.609,24912.92,24275.58,24302.711
2022-04-08,24667.189,24844.32,24616.279,24819.15
2022-04-11,24773.859,24980.9,24605.939,24749.49
2022-04-12,24458.939,24809.59,24335.631,24667.27
2022-04-13,24588.221,24722.16,24512.881,24722.16
2022-04-14,24783.85,24943.35,24658.67,24862.35
2022-04-19,24581.061,24675.24,24354.891,24624.41
2022-04-20,24660.721,24928.461,24606.26,24878.23
2022-04-21,24873,24983.631,24805.619,24805.619
2022-04-22,24442.34,24600.98,24261.029,24279.631
2022-04-25,23887.77,24108.189,23733.74,23908.551
2022-04-26,24150.119,24153.16,23679.01,23681.76
